return_id,order_id,customer_id,return_date,reason,refund_amount,days_to_return
RET13474,ORD108643,CUST11060,2026-01-12,Changed mind,459,4
RET13475,ORD108644,CUST11364,2026-01-19,Product not as described,373,11
RET13476,ORD108646,CUST10402,2026-02-12,Damaged in shipping,1316,4
RET13477,ORD108648,CUST11884,2026-01-27,Changed mind,627,3
RET13478,ORD108650,CUST10792,2026-01-06,Damaged in shipping,1493,5
RET13479,ORD108651,CUST11802,2026-02-23,Size/fit issue,1036,2
RET13480,ORD108657,CUST11312,2026-02-19,Size/fit issue,1530,6
RET13481,ORD108658,CUST11696,2026-02-11,Size/fit issue,9456,9
RET13482,ORD108660,CUST11146,2026-02-20,Product not as described,757,5
RET13483,ORD108661,CUST10202,2026-02-07,Changed mind,17893,8
RET13484,ORD108662,CUST11815,2026-02-06,Product not as described,625,5
RET13485,ORD108663,CUST10788,2026-02-13,Damaged in shipping,27054,11
RET13486,ORD108666,CUST10998,2026-03-05,Product not as described,805,5
RET13487,ORD108668,CUST11624,2026-03-06,Quality not as expected,3067,8
RET13488,ORD108669,CUST10341,2026-02-23,Wrong item received,32546,13
RET13489,ORD108670,CUST10824,2026-02-24,Changed mind,394,2
RET13490,ORD108679,CUST11370,2026-01-19,Changed mind,78,11
RET13491,ORD108682,CUST11118,2026-02-02,Damaged in shipping,1047,7
RET13492,ORD108686,CUST11842,2026-02-05,Quality not as expected,481,8
RET13493,ORD108687,CUST11924,2026-01-21,Size/fit issue,199,7
RET13494,ORD108688,CUST10775,2026-02-25,Quality not as expected,1362,14
RET13495,ORD108689,CUST10231,2026-01-21,Better price elsewhere,14417,3
RET13496,ORD108690,CUST11743,2026-01-07,Quality not as expected,14851,2
RET13497,ORD108694,CUST11356,2026-02-06,Changed mind,1378,10
RET13498,ORD108695,CUST11101,2026-03-05,Better price elsewhere,1715,9
RET13499,ORD108699,CUST11247,2026-01-17,Changed mind,924,13
RET13500,ORD108700,CUST11925,2026-02-06,Quality not as expected,2622,13
RET13501,ORD108701,CUST10932,2026-01-15,Wrong item received,246,5
RET13502,ORD108704,CUST10890,2026-02-17,Wrong item received,885,5
RET13503,ORD108705,CUST10717,2026-03-14,Product not as described,1281,14
RET13504,ORD108707,CUST11202,2026-01-15,Changed mind,122054,9
RET13505,ORD108711,CUST10562,2026-03-10,Defective product,13036,14
RET13506,ORD108717,CUST11779,2026-01-30,Product not as described,653,3
RET13507,ORD108721,CUST10043,2026-01-13,Better price elsewhere,1716,9
RET13508,ORD108722,CUST10728,2026-02-28,Product not as described,31967,7
RET13509,ORD108725,CUST10914,2026-02-21,Better price elsewhere,1281,8
RET13510,ORD108727,CUST11788,2026-02-09,Wrong item received,5286,13
RET13511,ORD108729,CUST11675,2026-02-27,Wrong item received,1112,11
RET13512,ORD108731,CUST10261,2026-01-22,Changed mind,871,8
RET13513,ORD108732,CUST10312,2026-02-16,Damaged in shipping,184,1
RET13514,ORD108735,CUST11992,2026-02-02,Wrong item received,1107,10
RET13515,ORD108737,CUST11851,2026-02-01,Changed mind,75760,12
RET13516,ORD108740,CUST10588,2026-02-10,Defective product,68263,10
RET13517,ORD108742,CUST11933,2026-02-18,Size/fit issue,1190,14
RET13518,ORD108744,CUST11934,2026-01-18,Defective product,1745,11
RET13519,ORD108748,CUST11821,2026-01-12,Defective product,1294,3
RET13520,ORD108749,CUST10315,2026-01-21,Better price elsewhere,690,8
RET13521,ORD108754,CUST10710,2026-02-03,Defective product,75760,12
RET13522,ORD108756,CUST11484,2026-02-05,Wrong item received,952,8
RET13523,ORD108759,CUST10092,2026-01-06,Better price elsewhere,273,2
RET13524,ORD108760,CUST10721,2026-01-28,Better price elsewhere,394,2
RET13525,ORD108761,CUST10697,2026-01-18,Size/fit issue,75047,2
RET13526,ORD108762,CUST10910,2026-02-05,Quality not as expected,1459,3
RET13527,ORD108765,CUST10761,2026-01-24,Product not as described,637,2
RET13528,ORD108766,CUST10434,2026-01-23,Size/fit issue,796,10
RET13529,ORD108768,CUST11070,2026-02-11,Defective product,1105,4
RET13530,ORD108770,CUST11341,2026-01-28,Damaged in shipping,15168,5
RET13531,ORD108771,CUST10572,2026-01-16,Quality not as expected,540,4
RET13532,ORD108772,CUST11362,2026-01-17,Product not as described,578,1
RET13533,ORD108774,CUST11734,2026-03-02,Size/fit issue,838,4
RET13534,ORD108777,CUST10603,2026-03-05,Quality not as expected,217,11
RET13535,ORD108778,CUST10105,2026-01-29,Product not as described,1716,12
RET13536,ORD108779,CUST11773,2026-02-13,Size/fit issue,1105,10
RET13537,ORD108782,CUST10517,2026-01-27,Quality not as expected,1696,13
RET13538,ORD108786,CUST11648,2026-02-07,Changed mind,426,13
RET13539,ORD108787,CUST11489,2026-02-07,Better price elsewhere,2129,4
RET13540,ORD108788,CUST11105,2026-01-16,Quality not as expected,718,3
RET13541,ORD108793,CUST10758,2026-02-24,Defective product,843,10
RET13542,ORD108794,CUST10127,2026-03-01,Wrong item received,75760,1
RET13543,ORD108797,CUST10867,2026-01-23,Product not as described,1879,2
RET13544,ORD108799,CUST10071,2026-02-14,Wrong item received,1012,11
RET13545,ORD108802,CUST10350,2026-01-19,Size/fit issue,1346,3
RET13546,ORD108804,CUST10361,2026-01-27,Changed mind,425,3
RET13547,ORD108805,CUST11975,2026-01-22,Quality not as expected,779,10
RET13548,ORD108808,CUST10552,2026-01-16,Better price elsewhere,1389,2
RET13549,ORD108809,CUST11222,2026-02-05,Wrong item received,925,3
RET13550,ORD108810,CUST10411,2026-02-12,Quality not as expected,17893,11
RET13551,ORD108812,CUST11848,2026-01-05,Damaged in shipping,952,2
RET13552,ORD108816,CUST10573,2026-02-07,Size/fit issue,312,11
RET13553,ORD108817,CUST11330,2026-03-12,Wrong item received,956,14
RET13554,ORD108818,CUST10503,2026-02-06,Changed mind,45490,13
RET13555,ORD108820,CUST10077,2026-01-25,Quality not as expected,425,14
RET13556,ORD108823,CUST10718,2026-03-05,Wrong item received,109,8
RET13557,ORD108827,CUST11683,2026-01-28,Better price elsewhere,413,12
RET13558,ORD108829,CUST10072,2026-01-31,Quality not as expected,557,10
RET13559,ORD108830,CUST11644,2026-03-06,Better price elsewhere,2440,7
RET13560,ORD108831,CUST11564,2026-03-02,Product not as described,1911,3
RET13561,ORD108835,CUST10548,2026-02-10,Defective product,273,8
RET13562,ORD108837,CUST10448,2026-01-26,Damaged in shipping,847,2
RET13563,ORD108838,CUST10491,2026-01-26,Changed mind,7584,2
RET13564,ORD108839,CUST11076,2026-01-24,Size/fit issue,1389,14
RET13565,ORD108840,CUST11254,2026-02-28,Wrong item received,940,9
RET13566,ORD108843,CUST11457,2026-01-22,Defective product,4219,8
RET13567,ORD108845,CUST10831,2026-02-05,Product not as described,772,11
RET13568,ORD108846,CUST11379,2026-01-03,Product not as described,443,2
RET13569,ORD108852,CUST11776,2026-02-03,Size/fit issue,1173,2
RET13570,ORD108854,CUST10086,2026-01-22,Product not as described,1097,6
RET13571,ORD108855,CUST10817,2026-02-16,Product not as described,2622,2
RET13572,ORD108856,CUST10215,2026-01-13,Quality not as expected,78,10
RET13573,ORD108857,CUST11716,2026-01-13,Wrong item received,1774,6
RET13574,ORD108863,CUST10323,2026-02-10,Wrong item received,209,14
RET13575,ORD108865,CUST11904,2026-01-31,Quality not as expected,13036,11
RET13576,ORD108867,CUST10588,2026-01-07,Wrong item received,2622,5
RET13577,ORD108868,CUST11415,2026-03-04,Changed mind,1001,13
RET13578,ORD108870,CUST11078,2026-02-15,Defective product,461,7
RET13579,ORD108877,CUST10835,2026-02-08,Damaged in shipping,474,7
RET13580,ORD108878,CUST10114,2026-03-05,Damaged in shipping,1782,14
RET13581,ORD108879,CUST10938,2026-01-27,Wrong item received,62991,3
RET13582,ORD108880,CUST10141,2026-01-23,Product not as described,906,5
RET13583,ORD108881,CUST10387,2026-02-12,Product not as described,399,1
RET13584,ORD108887,CUST10879,2026-02-12,Size/fit issue,60,5
RET13585,ORD108890,CUST11415,2026-01-22,Defective product,1685,9
RET13586,ORD108891,CUST10131,2026-02-07,Changed mind,673,10
RET13587,ORD108892,CUST10327,2026-01-26,Size/fit issue,276,14
RET13588,ORD108894,CUST11024,2026-01-29,Defective product,461,8
RET13589,ORD108896,CUST10788,2026-02-15,Changed mind,50,14
RET13590,ORD108897,CUST11882,2026-03-04,Damaged in shipping,2443,8
RET13591,ORD108898,CUST11472,2026-01-09,Damaged in shipping,1190,2
RET13592,ORD108899,CUST10152,2026-01-22,Defective product,964,2
RET13593,ORD108903,CUST11178,2026-01-20,Product not as described,2426,5
RET13594,ORD108904,CUST10070,2026-02-08,Changed mind,673,12
RET13595,ORD108905,CUST10402,2026-02-11,Size/fit issue,1702,12
RET13596,ORD108906,CUST10721,2026-01-14,Size/fit issue,50,1
RET13597,ORD108907,CUST10424,2026-02-09,Quality not as expected,2336,6
RET13598,ORD108910,CUST11308,2026-01-22,Product not as described,500,4
RET13599,ORD108912,CUST11041,2026-01-21,Product not as described,596,9
RET13600,ORD108914,CUST10028,2026-02-02,Better price elsewhere,429,2
RET13601,ORD108917,CUST11691,2026-01-28,Quality not as expected,459,2
RET13602,ORD108919,CUST11521,2026-01-10,Damaged in shipping,1534,3
RET13603,ORD108921,CUST11780,2026-01-13,Better price elsewhere,20712,10
RET13604,ORD108923,CUST11729,2026-03-01,Wrong item received,461,4
RET13605,ORD108924,CUST11528,2026-02-05,Product not as described,535,14
RET13606,ORD108928,CUST10364,2026-01-29,Quality not as expected,1980,9
RET13607,ORD108929,CUST10865,2026-01-31,Better price elsewhere,942,4
RET13608,ORD108930,CUST11835,2026-02-11,Quality not as expected,297,9
RET13609,ORD108934,CUST11682,2026-01-17,Wrong item received,825,6
RET13610,ORD108936,CUST10880,2026-01-28,Defective product,843,10
RET13611,ORD108938,CUST10451,2026-02-27,Defective product,459,2
RET13612,ORD108941,CUST11724,2026-01-25,Defective product,58802,7
RET13613,ORD108942,CUST10245,2026-02-10,Size/fit issue,520,2
RET13614,ORD108948,CUST11124,2026-01-08,Better price elsewhere,1349,4
RET13615,ORD108950,CUST10334,2026-02-10,Damaged in shipping,1187,14
RET13616,ORD108952,CUST11073,2026-02-26,Defective product,2090,9
RET13617,ORD108953,CUST10141,2026-01-17,Size/fit issue,886,14
RET13618,ORD108954,CUST10602,2026-01-30,Product not as described,93,11
RET13619,ORD108955,CUST10018,2026-02-02,Product not as described,366,7
RET13620,ORD108960,CUST10347,2026-01-25,Wrong item received,1567,12
RET13621,ORD108961,CUST11879,2026-01-19,Quality not as expected,805,7
RET13622,ORD108962,CUST11164,2026-01-26,Quality not as expected,1112,12
RET13623,ORD108964,CUST10542,2026-01-12,Wrong item received,239,3
RET13624,ORD108968,CUST11125,2026-01-16,Wrong item received,847,13
RET13625,ORD108970,CUST11326,2026-01-31,Quality not as expected,1980,13
RET13626,ORD108974,CUST10133,2026-02-24,Wrong item received,1861,5
RET13627,ORD108980,CUST11755,2026-01-23,Better price elsewhere,2107,2
RET13628,ORD108982,CUST11939,2026-02-01,Better price elsewhere,847,9
RET13629,ORD108984,CUST11836,2026-01-23,Quality not as expected,135,11
RET13630,ORD108990,CUST10079,2026-02-15,Wrong item received,729,2
RET13631,ORD108994,CUST10052,2026-02-12,Better price elsewhere,425,4
RET13632,ORD108999,CUST11501,2026-01-31,Product not as described,16574,9
RET13633,ORD109000,CUST11275,2026-02-28,Damaged in shipping,317,7
RET13634,ORD109001,CUST11302,2026-02-01,Wrong item received,301,12
RET13635,ORD109002,CUST10304,2026-02-08,Size/fit issue,1911,11
RET13636,ORD109008,CUST11431,2026-02-01,Size/fit issue,270,2
RET13637,ORD109010,CUST10964,2026-02-19,Damaged in shipping,284,10
RET13638,ORD109015,CUST10391,2026-02-26,Defective product,264,8
RET13639,ORD109017,CUST11150,2026-02-16,Defective product,638,4
RET13640,ORD109023,CUST11805,2026-02-15,Product not as described,40731,10
RET13641,ORD109026,CUST11379,2026-02-14,Quality not as expected,2622,5
RET13642,ORD109027,CUST11163,2026-02-23,Damaged in shipping,638,11
RET13643,ORD109028,CUST10800,2026-02-07,Wrong item received,541,7
RET13644,ORD109029,CUST10843,2026-02-22,Better price elsewhere,360,3
RET13645,ORD109034,CUST10040,2026-02-15,Product not as described,16045,4
RET13646,ORD109036,CUST11123,2026-01-13,Changed mind,1478,10
RET13647,ORD109039,CUST10638,2026-01-08,Damaged in shipping,805,3
RET13648,ORD109040,CUST11533,2026-02-25,Size/fit issue,443,6
RET13649,ORD109049,CUST10898,2026-02-01,Changed mind,7883,8
RET13650,ORD109051,CUST10385,2026-02-02,Defective product,425,1
RET13651,ORD109055,CUST11686,2026-02-04,Damaged in shipping,1378,9
RET13652,ORD109057,CUST10869,2026-01-26,Better price elsewhere,1012,7
RET13653,ORD109058,CUST11741,2026-03-11,Defective product,510,13
RET13654,ORD109059,CUST11948,2026-03-01,Quality not as expected,28064,5
RET13655,ORD109061,CUST10529,2026-02-16,Damaged in shipping,1530,2
RET13656,ORD109062,CUST10582,2026-02-10,Size/fit issue,279,2
RET13657,ORD109063,CUST10002,2026-01-21,Defective product,501,14
RET13658,ORD109066,CUST10004,2026-01-03,Size/fit issue,1980,2
RET13659,ORD109071,CUST10233,2026-02-02,Size/fit issue,19032,7
RET13660,ORD109074,CUST10457,2026-02-15,Changed mind,180,8
RET13661,ORD109076,CUST10889,2026-02-15,Product not as described,1493,4
RET13662,ORD109078,CUST10270,2026-01-11,Changed mind,91293,4
RET13663,ORD109080,CUST10346,2026-01-31,Better price elsewhere,45490,6
RET13664,ORD109086,CUST11369,2026-02-12,Damaged in shipping,1703,14
RET13665,ORD109088,CUST10360,2026-02-13,Damaged in shipping,21015,9
RET13666,ORD109090,CUST10621,2026-01-28,Defective product,50,13
RET13667,ORD109092,CUST10773,2026-02-20,Quality not as expected,1389,9
RET13668,ORD109093,CUST11048,2026-02-02,Changed mind,13036,4
RET13669,ORD109094,CUST11593,2026-02-03,Wrong item received,1346,4
RET13670,ORD109096,CUST11464,2026-02-15,Changed mind,1478,4
RET13671,ORD109097,CUST11455,2026-01-04,Changed mind,1879,2
RET13672,ORD109098,CUST10584,2026-02-19,Better price elsewhere,1749,12
RET13673,ORD109102,CUST10228,2026-03-03,Quality not as expected,970,9
RET13674,ORD109104,CUST10090,2026-01-07,Quality not as expected,924,5
RET13675,ORD109105,CUST11789,2026-02-04,Size/fit issue,847,2
RET13676,ORD109108,CUST11131,2026-02-23,Product not as described,1891,5
RET13677,ORD109109,CUST11140,2026-01-30,Product not as described,2443,8
RET13678,ORD109114,CUST10519,2026-02-05,Quality not as expected,20085,11
RET13679,ORD109119,CUST11773,2026-02-02,Changed mind,16574,10
RET13680,ORD109122,CUST11444,2026-02-27,Changed mind,16045,13
RET13681,ORD109123,CUST10870,2026-01-08,Damaged in shipping,1362,6
RET13682,ORD109124,CUST10127,2026-02-16,Quality not as expected,95,1
RET13683,ORD109129,CUST10427,2026-02-21,Size/fit issue,925,2
RET13684,ORD109130,CUST11066,2026-02-03,Damaged in shipping,22450,14
RET13685,ORD109132,CUST11644,2026-01-26,Product not as described,1075,6
RET13686,ORD109133,CUST11728,2026-01-04,Size/fit issue,17893,1
RET13687,ORD109137,CUST11990,2026-02-02,Product not as described,779,12
RET13688,ORD109138,CUST11460,2026-02-21,Better price elsewhere,1018,10
RET13689,ORD109139,CUST11758,2026-01-18,Defective product,908,4
RET13690,ORD109140,CUST10796,2026-01-26,Wrong item received,3233,8
RET13691,ORD109141,CUST10518,2026-01-25,Changed mind,1408,7
RET13692,ORD109142,CUST10729,2026-03-06,Better price elsewhere,796,11
RET13693,ORD109144,CUST10647,2026-02-10,Quality not as expected,2098,14
RET13694,ORD109148,CUST10908,2026-01-12,Quality not as expected,26530,1
RET13695,ORD109150,CUST10415,2026-02-24,Wrong item received,1018,6
RET13696,ORD109151,CUST11782,2026-01-31,Quality not as expected,1178,5
RET13697,ORD109152,CUST11008,2026-01-21,Product not as described,1395,4
RET13698,ORD109154,CUST11690,2026-02-21,Better price elsewhere,74022,14
RET13699,ORD109155,CUST10844,2026-02-12,Product not as described,65,10
RET13700,ORD109157,CUST10913,2026-01-26,Wrong item received,4448,10
RET13701,ORD109159,CUST10672,2026-01-04,Defective product,394,3
RET13702,ORD109162,CUST10558,2026-03-01,Product not as described,942,3
RET13703,ORD109165,CUST11974,2026-01-26,Product not as described,1861,14
RET13704,ORD109166,CUST10980,2026-02-08,Defective product,20712,14
RET13705,ORD109167,CUST10757,2026-01-27,Changed mind,1038,10
RET13706,ORD109178,CUST10491,2026-02-08,Changed mind,770,4
RET13707,ORD109180,CUST11743,2026-01-25,Defective product,345,2
RET13708,ORD109185,CUST10574,2026-01-15,Wrong item received,29818,5
RET13709,ORD109187,CUST11431,2026-02-14,Damaged in shipping,428,12
RET13710,ORD109188,CUST11438,2026-03-10,Wrong item received,45490,12
RET13711,ORD109189,CUST11104,2026-02-02,Product not as described,58802,4
RET13712,ORD109190,CUST11921,2026-01-15,Product not as described,839,3
RET13713,ORD109191,CUST10899,2026-02-06,Wrong item received,50,7
RET13714,ORD109199,CUST11855,2026-02-07,Quality not as expected,135,1
RET13715,ORD109200,CUST10240,2026-02-08,Defective product,816,11
RET13716,ORD109202,CUST11529,2026-02-14,Changed mind,16856,2
RET13717,ORD109205,CUST11508,2026-02-07,Better price elsewhere,135,5
RET13718,ORD109210,CUST10942,2026-01-14,Size/fit issue,21603,4
RET13719,ORD109212,CUST11959,2026-01-14,Changed mind,2129,4
RET13720,ORD109214,CUST11553,2026-01-17,Defective product,189,2
RET13721,ORD109215,CUST10514,2026-01-26,Product not as described,50533,8
RET13722,ORD109216,CUST10585,2026-03-02,Quality not as expected,199,7
RET13723,ORD109217,CUST11974,2026-01-30,Better price elsewhere,182,7
RET13724,ORD109220,CUST10923,2026-01-08,Changed mind,2904,6
RET13725,ORD109221,CUST10966,2026-02-08,Product not as described,1980,11
RET13726,ORD109224,CUST10640,2026-02-10,Defective product,56737,5
RET13727,ORD109225,CUST10819,2026-01-24,Changed mind,262,5
RET13728,ORD109227,CUST10738,2026-01-28,Better price elsewhere,5285,12
RET13729,ORD109228,CUST11669,2026-01-19,Product not as described,886,13
RET13730,ORD109231,CUST11186,2026-02-16,Better price elsewhere,1159,4
RET13731,ORD109232,CUST11738,2026-03-01,Wrong item received,728,11
RET13732,ORD109234,CUST11648,2026-01-09,Better price elsewhere,466,8
RET13733,ORD109235,CUST11091,2026-02-20,Damaged in shipping,839,4
RET13734,ORD109236,CUST11130,2026-01-20,Damaged in shipping,367,8
RET13735,ORD109240,CUST10894,2026-01-31,Product not as described,3900,3
RET13736,ORD109241,CUST11295,2026-03-06,Quality not as expected,2802,11
RET13737,ORD109243,CUST10062,2026-01-31,Wrong item received,1530,5
RET13738,ORD109249,CUST10183,2026-02-28,Better price elsewhere,2244,5
RET13739,ORD109253,CUST10275,2026-01-21,Wrong item received,112,13
RET13740,ORD109255,CUST11203,2026-02-24,Product not as described,82523,2
RET13741,ORD109256,CUST10214,2026-03-10,Defective product,28064,12
RET13742,ORD109257,CUST11364,2026-03-03,Defective product,476,12
RET13743,ORD109258,CUST11273,2026-01-23,Product not as described,494,3
RET13744,ORD109263,CUST11782,2026-02-04,Damaged in shipping,2107,1
RET13745,ORD109270,CUST11183,2026-02-22,Size/fit issue,885,4
